,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
36882,ESS8e02_1,8,2.1,PL,1.0,1963,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,3,5,3,56.0,5.0,3.0,4.75,1.0,-1.0,-1.0,0.0,-1.0,4.25,1.3333333333333333,1.125,-2.0,4.0,0,Eastern Europe,1,1,0
36883,ESS8e02_1,8,2.1,PL,1.0,1962,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow none,Allow some,5,5,6,57.0,3.0,3.0,2.5,-2.0,1.0,0.0,0.0,1.0,2.8333333333333335,0.3333333333333333,0.25,0.0,3.0,0,Eastern Europe,1,1,0
36884,ESS8e02_1,8,2.1,PL,1.0,1945,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow many to come and live here,Allow some,8,8,5,74.0,6.0,2.5,1.0,2.0,1.0,2.0,2.0,0.0,3.3333333333333335,3.6666666666666665,4.75,7.0,2.0,1,Eastern Europe,1,1,0
36886,ESS8e02_1,8,2.1,PL,1.0,1952,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,7,8,6,67.0,3.0,1.0,1.0,-1.0,1.0,1.0,2.0,1.0,1.6666666666666667,1.3333333333333333,2.0,4.0,1.0,1,Eastern Europe,1,1,0
36888,ESS8e02_1,8,2.1,PL,1.0,1970,1.0,Yes,"Vocational ISCED 2C < 2 years, no access ISCED 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,5,5,4,49.0,2.0,2.5,2.5,-1.0,-1.0,0.0,0.0,-1.0,2.3333333333333335,0.3333333333333333,-0.5,-3.0,2.0,0,Eastern Europe,-1,0,1
36889,ESS8e02_1,8,2.1,PL,0.0,1934,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,5,5,5,85.0,2.0,2.5,2.5,-1.0,-1.0,0.0,0.0,0.0,2.5,0.0,0.0,-2.0,2.0,0,Eastern Europe,0,0,0
36890,ESS8e02_1,8,2.1,PL,1.0,1936,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow none,2,2,2,83.0,2.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1.5,1.0,1.5,-9.0,1.0,0,Eastern Europe,1,1,0
36891,ESS8e02_1,8,2.1,PL,1.0,1982,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,6,7,5,37.0,2.0,2.5,2.5,1.0,1.0,1.0,1.0,0.0,2.5,0.0,0.0,4.0,2.0,1,Eastern Europe,0,0,0
36892,ESS8e02_1,8,2.1,PL,0.0,1990,1.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,1,5,5,29.0,7.0,3.0,4.75,1.0,1.0,-2.0,0.0,0.0,4.916666666666667,2.6666666666666665,3.125,0.0,4.0,0,Eastern Europe,1,1,0
36893,ESS8e02_1,8,2.1,PL,0.0,1994,1.0,Yes,ISCED 4 programmes without access ISCED 5,"Vocational ISCED 3C < 2 years, no access ISCED 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,5,4,3,25.0,4.0,3.0,7.5,1.0,1.0,0.0,-1.0,-1.0,4.833333333333333,3.0,-1.25,0.0,5.0,0,Eastern Europe,-1,0,1
36894,ESS8e02_1,8,2.1,PL,1.0,1962,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,2,Don't know,Don't know,57.0,3.0,1.0,2.5,-1.0,-1.0,-2.0,0.0,0.0,2.1666666666666665,1.3333333333333333,1.25,-4.0,2.0,0,Eastern Europe,1,1,0
36895,ESS8e02_1,8,2.1,PL,1.0,1968,1.0,Yes,ISCED 4 programmes without access ISCED 5,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,3,5,4,51.0,4.0,5.0,5.0,-1.0,-1.0,-1.0,0.0,-1.0,4.666666666666667,0.6666666666666666,-1.0,-4.0,5.0,0,Eastern Europe,-1,0,1
36897,ESS8e02_1,8,2.1,PL,0.0,1977,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow some,Allow some,8,5,5,42.0,5.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,3.5833333333333335,1.1666666666666667,1.75,4.0,3.0,1,Eastern Europe,1,1,0
36898,ESS8e02_1,8,2.1,PL,0.0,1982,1.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,7,5,37.0,7.0,5.0,5.0,1.0,-1.0,0.0,1.0,0.0,5.666666666666667,1.3333333333333333,2.0,1.0,5.0,1,Eastern Europe,1,1,0
36899,ESS8e02_1,8,2.1,PL,1.0,1993,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,4,4,5,26.0,5.0,4.75,4.75,-1.0,-1.0,-1.0,-1.0,0.0,4.75,0.0,0.0,-4.0,5.0,0,Eastern Europe,0,0,0
36901,ESS8e02_1,8,2.1,PL,1.0,1947,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,Good for the economy,8,5,72.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.3333333333333335,2.6666666666666665,4.0,5.0,1.0,1,Eastern Europe,1,1,0
36902,ESS8e02_1,8,2.1,PL,1.0,1944,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,3,8,6,75.0,3.0,3.0,2.5,1.0,-1.0,-1.0,2.0,1.0,2.8333333333333335,0.3333333333333333,0.25,2.0,3.0,1,Eastern Europe,1,1,0
36903,ESS8e02_1,8,2.1,PL,1.0,1986,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,6,6,Don't know,33.0,8.0,5.0,7.5,1.0,1.0,1.0,1.0,0.0,6.666666666666667,1.6666666666666667,1.25,4.0,6.0,1,Eastern Europe,1,1,0
36904,ESS8e02_1,8,2.1,PL,1.0,1999,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,4,7,5,20.0,2.0,3.0,3.5,1.0,1.0,-1.0,1.0,0.0,3.0,0.6666666666666666,-0.75,2.0,3.0,1,Eastern Europe,-1,0,1
36905,ESS8e02_1,8,2.1,PL,0.0,1983,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow a few,Allow a few,5,7,4,36.0,8.0,2.5,3.0,-1.0,-1.0,0.0,1.0,-1.0,4.333333333333333,3.3333333333333335,4.75,-2.0,3.0,0,Eastern Europe,1,1,0
36906,ESS8e02_1,8,2.1,PL,0.0,1965,1.0,Yes,"General ISCED 3 >=2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,2,4,7,54.0,4.0,3.0,2.5,1.0,-1.0,-2.0,-1.0,1.0,3.0,0.6666666666666666,0.75,-2.0,3.0,0,Eastern Europe,1,1,0
36907,ESS8e02_1,8,2.1,PL,0.0,2001,1.0,Yes,"ISCED 1, completed primary education","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow a few,Allow a few,Don't know,7,8,18.0,1.0,3.0,3.0,-1.0,-1.0,0.0,1.0,2.0,2.3333333333333335,1.3333333333333333,-2.0,1.0,3.0,1,Eastern Europe,-1,0,1
36909,ESS8e02_1,8,2.1,PL,1.0,1959,0.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,5,4,5,60.0,3.0,3.0,2.5,-1.0,-1.0,0.0,-1.0,0.0,2.8333333333333335,0.3333333333333333,0.25,-3.0,3.0,0,Eastern Europe,1,1,0
36910,ESS8e02_1,8,2.1,PL,0.0,1950,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow none,1,5,Don't know,69.0,3.0,2.5,2.5,1.0,-2.0,-2.0,0.0,0.0,2.6666666666666665,0.3333333333333333,0.5,-3.0,2.0,0,Eastern Europe,1,1,0
36911,ESS8e02_1,8,2.1,PL,0.0,1967,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow some,Allow a few,3,3,4,52.0,4.0,3.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,3.1666666666666665,0.3333333333333333,0.5,-3.0,3.0,0,Eastern Europe,1,1,0
36912,ESS8e02_1,8,2.1,PL,0.0,1997,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow many to come and live here,Allow a few,Good for the economy,Cultural life enriched,Better place to live,22.0,2.0,3.0,3.0,2.0,-1.0,1.0,1.0,1.0,2.8333333333333335,0.3333333333333333,-0.5,4.0,3.0,1,Eastern Europe,-1,0,1
36913,ESS8e02_1,8,2.1,PL,0.0,1969,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,2,3,4,50.0,6.0,3.0,3.5,1.0,1.0,-2.0,-1.0,-1.0,4.166666666666667,2.0,2.75,-2.0,3.0,0,Eastern Europe,1,1,0
36915,ESS8e02_1,8,2.1,PL,1.0,1989,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,8,Cultural life enriched,9,30.0,6.0,7.5,7.5,1.0,1.0,2.0,1.0,2.0,7.166666666666667,0.6666666666666666,-1.0,7.0,8.0,1,Eastern Europe,-1,0,1
36917,ESS8e02_1,8,2.1,PL,1.0,1982,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3 >=2 years, no access ISCED 5",Allow some,Allow some,7,7,7,37.0,5.0,4.75,3.5,1.0,1.0,1.0,1.0,1.0,4.416666666666667,1.0,0.875,5.0,4.0,1,Eastern Europe,1,1,0
36918,ESS8e02_1,8,2.1,PL,1.0,1985,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow none,Allow none,Bad for the economy,Cultural life undermined,7,34.0,3.0,2.5,2.5,-2.0,-2.0,-1.0,-1.0,1.0,2.6666666666666665,0.3333333333333333,0.5,-5.0,2.0,0,Eastern Europe,1,1,0
36919,ESS8e02_1,8,2.1,PL,1.0,1968,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow a few,Allow a few,2,5,3,51.0,4.0,3.0,3.0,-1.0,-1.0,-2.0,0.0,-1.0,3.1666666666666665,0.3333333333333333,0.5,-5.0,3.0,0,Eastern Europe,1,1,0
36920,ESS8e02_1,8,2.1,PL,1.0,1949,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,4,7,5,70.0,3.0,2.5,2.5,-1.0,-1.0,-1.0,1.0,0.0,2.6666666666666665,0.3333333333333333,0.5,-2.0,2.0,0,Eastern Europe,1,1,0
36921,ESS8e02_1,8,2.1,PL,0.0,1991,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow a few,Allow a few,6,8,7,28.0,6.0,6.5,7.5,-1.0,-1.0,1.0,2.0,1.0,6.666666666666667,1.0,-1.0,2.0,7.0,1,Eastern Europe,-1,0,1
36922,ESS8e02_1,8,2.1,PL,0.0,1952,1.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 5A long, master/equivalent from upper/single tier tertiary",ISCED 4 programmes without access ISCED 5,Allow some,Allow many to come and live here,5,5,6,67.0,4.0,7.5,4.0,1.0,2.0,0.0,0.0,1.0,5.166666666666667,2.3333333333333335,-1.75,4.0,6.0,1,Eastern Europe,-1,0,1
36923,ESS8e02_1,8,2.1,PL,0.0,1988,1.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow none,Allow none,1,1,9,31.0,7.0,5.0,7.5,-2.0,-2.0,-2.0,-2.0,2.0,6.5,1.6666666666666667,0.75,-6.0,6.0,0,Eastern Europe,1,1,0
36924,ESS8e02_1,8,2.1,PL,0.0,1980,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,8,5,5,39.0,6.0,2.5,2.5,1.0,-1.0,2.0,0.0,0.0,3.8333333333333335,2.6666666666666665,4.0,2.0,2.0,1,Eastern Europe,1,1,0
36925,ESS8e02_1,8,2.1,PL,1.0,2001,1.0,Yes,"ISCED 1, completed primary education","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow a few,Allow a few,5,5,5,18.0,1.0,3.0,3.0,-1.0,-1.0,0.0,0.0,0.0,2.3333333333333335,1.3333333333333333,-2.0,-2.0,3.0,0,Eastern Europe,-1,0,1
36926,ESS8e02_1,8,2.1,PL,0.0,1984,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,5,5,5,35.0,8.0,7.5,7.5,1.0,1.0,0.0,0.0,0.0,7.5,0.0,0.0,2.0,8.0,1,Eastern Europe,0,0,0
36927,ESS8e02_1,8,2.1,PL,1.0,1948,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5","ISCED 1, completed primary education",Allow many to come and live here,Allow some,7,5,3,71.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,-1.0,2.3333333333333335,1.3333333333333333,1.0,3.0,2.0,1,Eastern Europe,1,1,0
36928,ESS8e02_1,8,2.1,PL,0.0,1944,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,1,2,5,75.0,2.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,0.0,1.5,1.0,1.5,-6.0,1.0,0,Eastern Europe,1,1,0
36930,ESS8e02_1,8,2.1,PL,1.0,1996,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow a few,Allow some,6,7,7,23.0,5.0,3.0,3.0,-1.0,1.0,1.0,1.0,1.0,3.6666666666666665,1.3333333333333333,2.0,3.0,3.0,1,Eastern Europe,1,1,0
36931,ESS8e02_1,8,2.1,PL,0.0,1981,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 3 >=2 years, no access ISCED 5",Allow a few,Allow a few,6,5,6,38.0,8.0,2.5,3.5,-1.0,-1.0,1.0,0.0,1.0,4.5,3.3333333333333335,4.5,0.0,3.0,0,Eastern Europe,1,1,0
36933,ESS8e02_1,8,2.1,PL,0.0,1987,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow none,Allow none,Bad for the economy,2,2,32.0,4.0,2.5,2.5,-2.0,-2.0,-1.0,-2.0,-2.0,2.8333333333333335,0.6666666666666666,1.0,-9.0,2.0,0,Eastern Europe,1,1,0
36935,ESS8e02_1,8,2.1,PL,0.0,1979,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow some,Allow a few,1,9,5,40.0,3.0,5.0,3.0,1.0,-1.0,-2.0,2.0,0.0,3.6666666666666665,1.3333333333333333,-1.0,0.0,4.0,0,Eastern Europe,-1,0,1
36936,ESS8e02_1,8,2.1,PL,0.0,1949,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,5,5,5,70.0,2.0,2.5,2.5,1.0,-1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.0,0,Eastern Europe,0,0,0
36937,ESS8e02_1,8,2.1,PL,0.0,1960,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,Good for the economy,8,9,59.0,4.0,3.0,2.5,-1.0,-1.0,1.0,2.0,2.0,3.0,0.6666666666666666,0.75,3.0,3.0,1,Eastern Europe,1,1,0
36938,ESS8e02_1,8,2.1,PL,1.0,1948,1.0,Yes,"General ISCED 3 >=2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,2,Cultural life undermined,4,71.0,4.0,1.0,1.0,-2.0,-2.0,-2.0,-1.0,-1.0,1.8333333333333333,1.6666666666666667,2.5,-8.0,1.0,0,Eastern Europe,1,1,0
36939,ESS8e02_1,8,2.1,PL,0.0,1971,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",ISCED 4 programmes without access ISCED 5,Allow a few,Allow a few,6,7,5,48.0,8.0,7.5,4.0,-1.0,-1.0,1.0,1.0,0.0,6.333333333333333,2.3333333333333335,1.75,0.0,6.0,0,Eastern Europe,1,1,0
36940,ESS8e02_1,8,2.1,PL,0.0,1933,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,5,5,86.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,1.0,0,Eastern Europe,0,0,0
36942,ESS8e02_1,8,2.1,PL,0.0,2001,1.0,Yes,"ISCED 1, completed primary education","Vocational ISCED 3C < 2 years, no access ISCED 5","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow a few,Allow a few,4,6,6,18.0,1.0,3.0,6.5,-1.0,-1.0,-1.0,1.0,1.0,3.5,3.6666666666666665,-3.75,-1.0,5.0,0,Eastern Europe,-1,0,1
36943,ESS8e02_1,8,2.1,PL,0.0,1956,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow some,Allow a few,9,8,8,63.0,2.0,2.5,3.0,1.0,-1.0,2.0,2.0,2.0,2.6666666666666665,0.3333333333333333,-0.25,6.0,3.0,1,Eastern Europe,-1,0,1
36944,ESS8e02_1,8,2.1,PL,0.0,1981,1.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,4,4,8,38.0,7.0,3.0,4.75,1.0,1.0,-1.0,-1.0,2.0,4.916666666666667,2.6666666666666665,3.125,2.0,4.0,1,Eastern Europe,1,1,0
36947,ESS8e02_1,8,2.1,PL,1.0,1963,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow none,Allow none,1,8,3,56.0,3.0,2.5,2.5,-2.0,-2.0,-2.0,2.0,-1.0,2.6666666666666665,0.3333333333333333,0.5,-5.0,2.0,0,Eastern Europe,1,1,0
36948,ESS8e02_1,8,2.1,PL,0.0,1955,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,6,6,9,64.0,8.0,2.5,2.5,1.0,1.0,1.0,1.0,2.0,4.166666666666667,3.3333333333333335,5.0,6.0,2.0,1,Eastern Europe,1,1,0
36949,ESS8e02_1,8,2.1,PL,0.0,1952,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,Don't know,7,6,67.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.6666666666666667,1.3333333333333333,2.0,4.0,1.0,1,Eastern Europe,1,1,0
36950,ESS8e02_1,8,2.1,PL,1.0,1996,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 6, doctoral degree","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow none,Don't know,5,4,23.0,5.0,8.0,7.5,1.0,-2.0,0.0,0.0,-1.0,6.75,2.1666666666666665,-3.0,-2.0,8.0,0,Eastern Europe,-1,0,1
36951,ESS8e02_1,8,2.1,PL,1.0,1977,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow some,Allow some,6,6,5,42.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,3.5833333333333335,1.1666666666666667,1.75,4.0,3.0,1,Eastern Europe,1,1,0
36952,ESS8e02_1,8,2.1,PL,0.0,1961,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications",Allow some,Allow some,7,6,5,58.0,8.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,5.833333333333333,1.6666666666666667,2.5,4.0,5.0,1,Eastern Europe,1,1,0
36954,ESS8e02_1,8,2.1,PL,0.0,1998,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow some,Allow some,5,4,5,21.0,2.0,3.0,3.0,1.0,1.0,0.0,-1.0,0.0,2.8333333333333335,0.3333333333333333,-0.5,1.0,3.0,1,Eastern Europe,-1,0,1
36957,ESS8e02_1,8,2.1,PL,0.0,1987,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow a few,Allow a few,2,7,Don't know,32.0,6.0,2.5,3.0,-1.0,-1.0,-2.0,1.0,0.0,3.8333333333333335,2.3333333333333335,3.25,-3.0,3.0,0,Eastern Europe,1,1,0
36958,ESS8e02_1,8,2.1,PL,1.0,1954,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,7,7,4,65.0,5.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.3333333333333335,2.6666666666666665,4.0,1.0,1.0,1,Eastern Europe,1,1,0
36959,ESS8e02_1,8,2.1,PL,1.0,1969,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow some,Allow some,8,8,Don't know,50.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,3.1666666666666665,0.3333333333333333,0.5,6.0,3.0,1,Eastern Europe,1,1,0
36960,ESS8e02_1,8,2.1,PL,1.0,1957,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow a few,Allow a few,5,5,5,62.0,8.0,5.0,7.5,-1.0,-1.0,0.0,0.0,0.0,6.666666666666667,1.6666666666666667,1.25,-2.0,6.0,0,Eastern Europe,1,1,0
36961,ESS8e02_1,8,2.1,PL,0.0,1966,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,5,6,53.0,3.0,2.5,2.5,1.0,1.0,0.0,0.0,1.0,2.6666666666666665,0.3333333333333333,0.5,3.0,2.0,1,Eastern Europe,1,1,0
36962,ESS8e02_1,8,2.1,PL,0.0,1958,1.0,Yes,"General ISCED 3 >=2 years, no access ISCED 5","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 3 >=2 years, no access ISCED 5",Allow some,Allow some,9,9,9,61.0,4.0,3.0,3.5,1.0,1.0,2.0,2.0,2.0,3.3333333333333335,0.3333333333333333,0.25,8.0,3.0,1,Eastern Europe,1,1,0
